,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,CDD,CDD,CDD,CDD,Redlog,Redlog,Redlog,Redlog,Redlog,Redlog,Redlog,FM,FM,FM,FM,FM,FM,FM,FM,FM,FM,FM,stats,stats,stats,stats,stats,stats,stats
,answer,runtime,peak_memory_kbytes,eliminated_by_eq,output_constraints,only_qe_ms,eq_conflict,eliminated_vars,input_constraints,total_constraints,visited_nodes,answer,runtime,peak_memory_kbytes,output_constraints,answer,runtime,peak_memory_kbytes,trivial_false,contains_disjunction,output_constraints,trivial_true,answer,runtime,peak_memory_kbytes,input_constraints,output_constraints,only_qe_ms,total_constraints,eq_conflict,visited_nodes,eliminated_by_eq,eliminated_vars,constraints,variables,eliminated-variables,matrix-density-overall,matrix-density-eliminated,graph-density-overall,graph-density-eliminated
6_variables/39_constraints/7_density_2,success,0.676,23032,0.0,6680.0,597.0,0.0,3.0,39.0,30653.0,183.0,success,1.27,41956,6680.0,success,1.582,434312,0.0,1.0,40356.0,0.0,memout,305.0,3994548,,,,,,,,,39,6,3,0.7582417582417582,0.6324786324786325,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/7_density_3,success,0.898,26108,0.0,7955.0,802.0,0.0,3.0,39.0,38847.0,241.0,success,1.552,49392,7955.0,success,2.244,573708,0.0,1.0,53856.0,0.0,memout,305.0,3994508,,,,,,,,,39,6,3,0.7472527472527473,0.6752136752136753,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/7_density_4,success,0.965,28364,0.0,8932.0,871.0,0.0,3.0,39.0,42611.0,249.0,success,1.618,54816,8932.0,success,2.191,559332,0.0,1.0,51984.0,0.0,memout,305.0,3509592,,,,,,,,,39,6,3,0.7802197802197802,0.7094017094017094,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/7_density_5,success,0.927,28364,0.0,8888.0,836.0,0.0,3.0,39.0,39502.0,235.0,success,1.691,54540,8888.0,success,1.833,543176,0.0,1.0,50508.0,0.0,memout,305.0,18552,,,,,,,,,39,6,3,0.7655677655677655,0.7264957264957265,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/7_density_6,success,0.587,20852,0.0,5810.0,490.0,0.0,3.0,39.0,22765.0,145.0,success,1.317,37040,5810.0,success,1.126,307760,0.0,1.0,28872.0,0.0,memout,305.0,3824272,,,,,,,,,39,6,3,0.6996336996336996,0.6239316239316239,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/7_density_7,success,0.859,24828,0.0,7432.0,716.0,0.0,3.0,39.0,34155.0,207.0,success,1.349,46328,7432.0,success,1.725,487804,0.0,1.0,45108.0,0.0,memout,305.0,3994568,,,,,,,,,39,6,3,0.7472527472527473,0.6837606837606838,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/7_density_8,success,0.699,24004,0.0,7102.0,604.0,0.0,3.0,39.0,26922.0,166.0,success,1.322,44512,7102.0,success,1.422,391548,0.0,1.0,35921.0,0.0,memout,305.0,3902820,,,,,,,,,39,6,3,0.7509157509157509,0.7350427350427351,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/7_density_9,success,0.886,25684,0.0,7847.0,793.0,0.0,3.0,39.0,38824.0,239.0,success,1.349,48768,7847.0,success,1.691,452900,0.0,1.0,42512.0,0.0,memout,305.0,2684700,,,,,,,,,39,6,3,0.6923076923076923,0.6837606837606838,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_0,success,1.305,32084,0.0,10378.0,1140.0,0.0,3.0,39.0,53489.0,299.0,success,2.002,63016,10378.0,success,2.529,737800,0.0,1.0,65880.0,0.0,memout,305.0,28672,,,,,,,,,39,6,3,0.9194139194139194,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_1,success,1.65,34628,0.0,11422.0,1539.0,0.0,3.0,39.0,79257.0,435.0,success,2.294,69072,11422.0,success,3.103,790756,0.0,1.0,71172.0,0.0,memout,305.0,34532,,,,,,,,,39,6,3,0.9084249084249084,0.9316239316239316,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_2,success,1.253,32168,0.0,10410.0,1155.0,0.0,3.0,39.0,55449.0,313.0,success,2.131,63304,10410.0,success,2.787,694672,0.0,1.0,62244.0,0.0,memout,305.0,37452,,,,,,,,,39,6,3,0.9230769230769232,0.8974358974358975,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_3,success,0.785,27620,0.0,8551.0,694.0,0.0,3.0,39.0,30804.0,174.0,success,1.879,52388,8551.0,success,1.552,399684,0.0,1.0,36324.0,0.0,memout,305.0,28420,,,,,,,,,39,6,3,0.8754578754578755,0.8461538461538461,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_4,success,0.964,29348,0.0,9266.0,879.0,0.0,3.0,39.0,39841.0,229.0,success,1.744,56596,9266.0,success,2.583,676256,0.0,1.0,60264.0,0.0,memout,305.0,28640,,,,,,,,,39,6,3,0.8901098901098901,0.9230769230769232,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_5,success,0.896,28808,0.0,9043.0,817.0,0.0,3.0,39.0,40419.0,233.0,success,1.784,55332,9043.0,success,1.626,477744,0.0,1.0,41616.0,0.0,memout,305.0,31272,,,,,,,,,39,6,3,0.934065934065934,0.9316239316239316,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_6,success,0.943,29224,0.0,9218.0,856.0,0.0,3.0,39.0,39601.0,225.0,success,1.744,56340,9218.0,success,1.538,410036,0.0,1.0,36396.0,0.0,memout,305.0,29616,,,,,,,,,39,6,3,0.9194139194139194,0.8974358974358975,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_7,success,1.562,33564,0.0,10964.0,1377.0,0.0,3.0,39.0,68849.0,383.0,success,2.072,66388,10964.0,success,2.757,684420,0.0,1.0,59508.0,0.0,memout,305.0,39524,,,,,,,,,39,6,3,0.9267399267399268,0.9316239316239316,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_8,success,1.48,33560,0.0,10956.0,1341.0,0.0,3.0,39.0,65957.0,365.0,success,2.098,66384,10956.0,success,2.605,750020,0.0,1.0,66996.0,0.0,memout,305.0,27532,,,,,,,,,39,6,3,0.9010989010989012,0.9145299145299144,0.7692307692307693,0.8571428571428571
6_variables/39_constraints/9_density_9,success,1.117,31924,0.0,10296.0,1019.0,0.0,3.0,39.0,45962.0,258.0,success,2.067,62724,10296.0,success,2.141,565784,0.0,1.0,51156.0,0.0,memout,305.0,40808,,,,,,,,,39,6,3,0.9047619047619048,0.905982905982906,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/1_density_0,success,0.102,6600,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,success,0.119,3640,2.0,success,0.155,45464,0.0,0.0,1.0,1.0,success,0.027,6736,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.238095238095238,0.2222222222222222,0.1153846153846153,0.4285714285714285
6_variables/3_constraints/1_density_1,success,0.021,6600,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,success,0.084,3624,1.0,success,0.199,45372,0.0,0.0,1.0,0.0,success,0.022,6748,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.3809523809523809,0.2222222222222222,0.1923076923076923,0.2857142857142857
6_variables/3_constraints/1_density_2,success,0.029,6596,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.075,3736,1.0,success,0.177,45424,0.0,0.0,1.0,0.0,success,0.022,6744,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.2857142857142857,0.2222222222222222,0.0769230769230769,0.2857142857142857
6_variables/3_constraints/1_density_3,success,0.029,6596,0.0,1.0,0.0,0.0,3.0,3.0,5.0,3.0,success,0.088,3568,1.0,success,0.163,45256,0.0,0.0,1.0,0.0,success,0.021,6772,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.2857142857142857,0.3333333333333333,0.1538461538461538,0.2857142857142857
6_variables/3_constraints/1_density_4,success,0.09,6592,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,success,0.11,3620,3.0,success,0.299,45308,0.0,0.0,2.0,0.0,success,0.022,6736,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.238095238095238,0.0,0.08,0.0
6_variables/3_constraints/1_density_5,success,0.028,6596,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,success,0.073,3660,2.0,success,0.144,45308,0.0,0.0,1.0,1.0,success,0.019,6772,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.1904761904761904,0.1111111111111111,0.0384615384615384,0.1428571428571428
6_variables/3_constraints/1_density_6,success,0.107,6592,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,success,0.136,3608,3.0,success,0.226,45576,0.0,0.0,2.0,0.0,success,0.02,6768,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.2857142857142857,0.0,0.08,0.0
6_variables/3_constraints/1_density_7,success,0.026,6600,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,success,0.11,3744,3.0,success,0.186,43336,0.0,0.0,2.0,0.0,success,0.022,6772,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.238095238095238,0.0,0.04,0.0
6_variables/3_constraints/1_density_8,success,0.028,6596,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,success,0.116,3588,2.0,success,0.155,43496,0.0,0.0,1.0,1.0,success,0.025,6744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.1904761904761904,0.1111111111111111,0.04,0.1666666666666666
6_variables/3_constraints/1_density_9,success,0.022,6600,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,success,0.198,3536,1.0,success,0.199,45424,0.0,0.0,1.0,0.0,success,0.02,6744,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.2857142857142857,0.2222222222222222,0.0769230769230769,0.2857142857142857
6_variables/3_constraints/3_density_0,success,0.038,6600,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,success,0.103,3588,1.0,success,0.189,43448,0.0,0.0,1.0,1.0,success,0.025,6772,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.3809523809523809,0.4444444444444444,0.2692307692307692,0.5714285714285714
6_variables/3_constraints/3_density_1,success,0.022,6596,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,success,0.116,3492,2.0,success,0.17,45192,0.0,0.0,2.0,0.0,success,0.021,6776,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.2857142857142857,0.1111111111111111,0.1153846153846153,0.1428571428571428
6_variables/3_constraints/3_density_2,success,0.022,6600,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.179,3460,1.0,success,0.176,45412,0.0,0.0,1.0,1.0,success,0.024,6772,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.3809523809523809,0.3333333333333333,0.1923076923076923,0.2857142857142857
6_variables/3_constraints/3_density_3,success,0.093,6604,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.145,3644,1.0,success,0.224,45628,0.0,0.0,1.0,1.0,success,0.023,6748,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.5238095238095238,0.5555555555555556,0.4230769230769231,0.7142857142857143
6_variables/3_constraints/3_density_4,success,0.035,6600,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,success,0.085,3668,1.0,success,0.183,45308,0.0,0.0,1.0,0.0,success,0.024,6756,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.5238095238095238,0.3333333333333333,0.56,0.5
6_variables/3_constraints/3_density_5,success,0.024,6600,0.0,1.0,0.0,0.0,3.0,3.0,5.0,3.0,success,0.098,3800,1.0,success,0.186,43384,0.0,0.0,1.0,1.0,success,0.023,6780,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.5238095238095238,0.4444444444444444,0.36,0.5
6_variables/3_constraints/3_density_6,success,0.023,6600,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.158,3536,1.0,success,0.16,45404,0.0,0.0,1.0,1.0,success,0.021,6772,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.4285714285714285,0.4444444444444444,0.3076923076923077,0.5714285714285714
6_variables/3_constraints/3_density_7,success,0.021,6592,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,success,0.111,3660,1.0,success,0.198,45304,0.0,0.0,1.0,1.0,success,0.019,6776,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.3333333333333333,0.3333333333333333,0.1923076923076923,0.5714285714285714
6_variables/3_constraints/3_density_8,success,0.027,6324,0.0,2.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.07,3492,2.0,success,0.273,43320,0.0,0.0,2.0,0.0,success,0.034,6780,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.3809523809523809,0.1111111111111111,0.2,0.1666666666666666
6_variables/3_constraints/3_density_9,success,0.063,6596,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.101,3600,1.0,success,0.152,45244,0.0,0.0,1.0,0.0,success,0.016,6744,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.4761904761904761,0.2222222222222222,0.36,0.3333333333333333
6_variables/3_constraints/5_density_0,success,0.083,6604,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.189,3604,1.0,success,0.168,45464,0.0,0.0,1.0,1.0,success,0.021,6748,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.5714285714285714,0.4444444444444444,0.5,0.5714285714285714
6_variables/3_constraints/5_density_1,success,0.023,6596,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,success,0.076,3504,2.0,success,0.172,45444,0.0,0.0,2.0,0.0,success,0.021,6772,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.238095238095238,0.1111111111111111,0.0769230769230769,0.1428571428571428
6_variables/3_constraints/5_density_2,success,0.03,6604,0.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,success,0.299,3624,1.0,success,0.147,43444,0.0,0.0,1.0,1.0,success,0.021,6712,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.5238095238095238,0.4444444444444444,0.4230769230769231,0.4285714285714285
6_variables/3_constraints/5_density_3,success,0.022,6600,0.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,success,0.134,3604,1.0,success,0.155,45604,0.0,0.0,1.0,1.0,success,0.033,6776,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.4761904761904761,0.3333333333333333,0.36,0.1666666666666666
6_variables/3_constraints/5_density_4,success,0.108,6600,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.108,3596,1.0,success,0.165,45420,0.0,0.0,1.0,1.0,success,0.026,6748,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.5238095238095238,0.5555555555555556,0.5384615384615384,0.7142857142857143
6_variables/3_constraints/5_density_5,success,0.038,6600,0.0,2.0,0.0,0.0,3.0,3.0,5.0,3.0,success,0.068,3548,2.0,success,0.16,45428,0.0,0.0,2.0,0.0,success,0.022,6748,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.6190476190476191,0.2222222222222222,0.36,0.1666666666666666
6_variables/3_constraints/5_density_6,success,0.02,6604,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.077,3536,1.0,success,0.237,43304,0.0,0.0,1.0,1.0,success,0.02,6780,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7142857142857143,0.8888888888888888,0.5769230769230769,0.8571428571428571
6_variables/3_constraints/5_density_7,success,0.021,6604,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.125,3688,1.0,success,0.223,45240,0.0,0.0,1.0,1.0,success,0.022,6776,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7619047619047619,0.7777777777777778,0.7307692307692307,0.8571428571428571
6_variables/3_constraints/5_density_8,success,0.025,6600,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.074,3576,1.0,success,0.214,45408,0.0,0.0,1.0,1.0,success,0.024,6744,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.4761904761904761,0.4444444444444444,0.3846153846153846,0.5714285714285714
6_variables/3_constraints/5_density_9,success,0.166,6604,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,success,0.079,3660,1.0,success,0.186,45228,0.0,0.0,1.0,1.0,success,0.025,6752,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7142857142857143,0.6666666666666666,0.6923076923076923,0.8571428571428571
6_variables/3_constraints/7_density_0,success,0.023,6604,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,success,0.082,3596,1.0,success,0.205,43560,0.0,0.0,1.0,1.0,success,0.024,6752,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.6190476190476191,0.6666666666666666,0.6538461538461539,0.7142857142857143
6_variables/3_constraints/7_density_1,success,0.029,6612,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.157,3728,1.0,success,0.297,43164,0.0,0.0,1.0,1.0,success,0.028,6756,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7619047619047619,0.7777777777777778,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/7_density_2,success,0.097,6608,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.08,3600,1.0,success,0.16,45572,0.0,0.0,1.0,1.0,success,0.024,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7619047619047619,0.7777777777777778,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/7_density_3,success,0.037,6604,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.09,3580,1.0,success,0.181,45360,0.0,0.0,1.0,1.0,success,0.021,6744,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7142857142857143,0.5555555555555556,0.6923076923076923,0.7142857142857143
6_variables/3_constraints/7_density_4,success,0.025,6596,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,success,0.08,3628,1.0,success,0.183,45396,0.0,0.0,1.0,0.0,success,0.022,6748,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.6190476190476191,0.3333333333333333,0.6153846153846154,0.5714285714285714
6_variables/3_constraints/7_density_5,success,0.038,6608,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,success,0.282,3764,1.0,success,0.213,45408,0.0,0.0,1.0,1.0,success,0.022,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.9047619047619048,0.7777777777777778,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/7_density_6,success,0.031,6604,0.0,1.0,0.0,0.0,3.0,3.0,5.0,3.0,success,0.134,3652,1.0,success,0.204,45288,0.0,0.0,1.0,1.0,success,0.022,6748,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7619047619047619,0.6666666666666666,0.5384615384615384,0.4285714285714285
6_variables/3_constraints/7_density_7,success,0.021,6604,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,success,0.168,3720,1.0,success,0.222,45188,0.0,0.0,1.0,1.0,success,0.025,6780,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.6666666666666666,0.6666666666666666,0.6153846153846154,0.7142857142857143
6_variables/3_constraints/7_density_8,success,0.155,6608,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.273,3796,1.0,success,0.171,45320,0.0,0.0,1.0,1.0,success,0.021,6748,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7142857142857143,0.7777777777777778,0.6923076923076923,0.8571428571428571
6_variables/3_constraints/7_density_9,success,0.023,6600,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.08,3572,1.0,success,0.177,45352,0.0,0.0,1.0,1.0,success,0.022,6752,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.7142857142857143,0.6666666666666666,0.6923076923076923,0.8571428571428571
6_variables/3_constraints/9_density_0,success,0.021,6608,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.093,3716,1.0,success,0.169,45528,0.0,0.0,1.0,1.0,success,0.022,6780,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.8571428571428571,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_1,success,0.04,6608,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,success,0.148,3512,1.0,success,0.164,45404,0.0,0.0,1.0,1.0,success,0.02,6784,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.8571428571428571,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_2,success,0.061,6608,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.146,3496,1.0,success,0.204,45308,0.0,0.0,1.0,1.0,success,0.023,6756,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.9523809523809524,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_3,success,0.021,6608,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,success,0.128,3632,1.0,success,0.197,45376,0.0,0.0,1.0,1.0,success,0.023,6752,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.9047619047619048,1.0,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_4,success,0.03,6612,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,success,0.163,3628,1.0,success,0.21,45276,0.0,0.0,1.0,1.0,success,0.022,6756,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.9047619047619048,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_5,success,0.03,6612,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,success,0.159,3616,1.0,success,0.153,43424,0.0,0.0,1.0,1.0,success,0.04,6752,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.9523809523809524,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_6,success,0.02,6604,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,success,0.066,3640,1.0,success,0.197,45228,0.0,0.0,1.0,1.0,success,0.038,6312,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.8095238095238095,1.0,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_7,success,0.045,6608,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,success,0.112,3736,1.0,success,0.163,45276,0.0,0.0,1.0,1.0,success,0.271,6756,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.8571428571428571,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_8,success,0.021,6608,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,success,0.095,3604,1.0,success,0.176,45468,0.0,0.0,1.0,1.0,success,0.03,6756,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,0.9523809523809524,0.8888888888888888,0.7692307692307693,0.8571428571428571
6_variables/3_constraints/9_density_9,success,0.027,6604,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,success,0.088,3516,1.0,success,0.19,45376,0.0,0.0,1.0,1.0,success,0.025,6756,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3,6,3,1.0,1.0,0.7692307692307693,0.8571428571428571
6_variables/42_constraints/1_density_0,success,0.028,6660,0.0,30.0,1.0,0.0,3.0,21.0,102.0,10.0,success,0.183,3932,53.0,success,0.136,45396,0.0,0.0,6.0,0.0,success,0.023,6808,21.0,32.0,1.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2346938775510204,0.1269841269841269,0.5,0.7142857142857143
6_variables/42_constraints/1_density_1,success,0.035,6640,0.0,11.0,0.0,0.0,3.0,22.0,22.0,4.0,success,0.19,4040,43.0,success,0.152,45376,0.0,0.0,5.0,0.0,success,0.022,6784,22.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2108843537414966,0.1031746031746031,0.2692307692307692,0.4285714285714285
6_variables/42_constraints/1_density_2,success,0.022,6640,0.0,19.0,0.0,0.0,3.0,24.0,33.0,3.0,success,0.229,3988,44.0,success,0.198,45584,0.0,0.0,5.0,0.0,success,0.031,6788,24.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2312925170068027,0.1269841269841269,0.4230769230769231,0.7142857142857143
6_variables/42_constraints/1_density_3,success,0.032,6632,0.0,15.0,0.0,0.0,3.0,19.0,25.0,3.0,success,0.169,4036,42.0,success,0.164,45448,0.0,0.0,5.0,0.0,success,0.021,6784,19.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.227891156462585,0.119047619047619,0.3461538461538461,0.5714285714285714
6_variables/42_constraints/1_density_4,success,0.06,6628,0.0,16.0,0.0,0.0,3.0,18.0,24.0,3.0,success,0.266,4032,42.0,success,0.147,45256,0.0,1.0,13.0,0.0,success,0.024,6780,18.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2108843537414966,0.0873015873015873,0.3846153846153846,0.4285714285714285
6_variables/42_constraints/1_density_5,success,0.022,6632,0.0,9.0,0.0,0.0,3.0,19.0,18.0,3.0,success,0.234,3916,39.0,success,0.168,45368,0.0,0.0,6.0,0.0,success,0.024,6808,19.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2176870748299319,0.0952380952380952,0.3461538461538461,0.4285714285714285
6_variables/42_constraints/1_density_6,success,0.027,6656,0.0,26.0,1.0,0.0,3.0,19.0,61.0,5.0,success,0.161,3924,56.0,success,0.146,45456,0.0,1.0,22.0,0.0,success,0.026,6812,19.0,26.0,1.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2312925170068027,0.1428571428571428,0.4230769230769231,0.7142857142857143
6_variables/42_constraints/1_density_7,success,0.088,6620,0.0,14.0,0.0,0.0,3.0,17.0,17.0,3.0,success,0.138,3928,41.0,success,0.168,43424,0.0,1.0,10.0,0.0,success,0.024,6772,17.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2040816326530612,0.0634920634920634,0.3076923076923077,0.5714285714285714
6_variables/42_constraints/1_density_8,success,0.039,6632,0.0,19.0,0.0,0.0,3.0,23.0,37.0,3.0,success,0.193,3996,45.0,success,0.225,45344,0.0,1.0,14.0,0.0,success,0.033,6796,23.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2414965986394557,0.1269841269841269,0.4230769230769231,0.5714285714285714
6_variables/42_constraints/1_density_9,success,0.025,6644,0.0,19.0,1.0,0.0,3.0,23.0,59.0,5.0,success,0.275,3980,41.0,success,0.18,45564,0.0,1.0,19.0,0.0,success,0.025,6832,23.0,19.0,1.0,0.0,0.0,0.0,0.0,3.0,42,6,3,0.2414965986394557,0.1587301587301587,0.4615384615384615,0.7142857142857143
