,CAlC-QE,CAlC-QE,CAlC-QE,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CDCL-OCAC,CDCL-OCAC,CDCL-OCAC,OptiMathSat,OptiMathSat,OptiMathSat
,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes
nl_counters_simple/fn-counters-simp__instance_10_50.smt2,timeout,63024,148904,timeout,63020,148876,,,timeout,63015,148988,,,timeout,63025,222640,timeout,63101,1971904
nl_counters_simple/fn-counters-simp__instance_4_20.smt2,timeout,63091,2980972,timeout,63097,3130052,,,timeout,63088,3133420,0.0,0.0,timeout,63028,353536,timeout,63133,1936888
nl_counters_simple/fn-counters-simp__instance_7_100.smt2,timeout,63026,209028,timeout,63019,209000,,,timeout,63029,209032,,,timeout,63021,290588,timeout,63087,1703892
nl_counters_simple/fn-counters-simp__instance_5_20.smt2,timeout,63112,3608784,memout,48249,3994652,,,memout,53516,3994596,,,timeout,63025,292180,timeout,63118,2439476
nl_counters_simple/fn-counters-simp__instance_8_50.smt2,timeout,63025,94364,timeout,63019,94004,,,timeout,63024,94456,,,timeout,63025,228564,timeout,63086,1682172
nl_counters_simple/fn-counters-simp__instance_2_75.smt2,memout,54367,3993904,memout,59814,3993908,,,memout,59976,3994040,,,timeout,63031,157616,timeout,63056,800748
nl_counters_simple/fn-counters-simp__instance_20_100.smt2,timeout,63090,2527532,timeout,63087,2536252,,,timeout,63068,2536332,,,timeout,63036,724492,timeout,63221,2314856
nl_counters_simple/fn-counters-simp__instance_14_25.smt2,timeout,63023,106152,timeout,63018,106572,,,timeout,63018,106120,,,timeout,63025,176164,timeout,63132,2299436
nl_counters_simple/fn-counters-simp__instance_16_75.smt2,timeout,63036,860160,timeout,63048,878896,,,timeout,63035,879116,,,timeout,63033,408520,timeout,63129,1194556
nl_counters_simple/fn-counters-simp__instance_21_35.smt2,timeout,63046,487984,timeout,63031,487852,,,timeout,63035,487904,,,timeout,63033,268548,timeout,63137,1913968
nl_counters_simple/fn-counters-simp__instance_6_35.smt2,timeout,63032,33924,timeout,63015,33896,,,timeout,63014,33928,,,timeout,63028,157268,timeout,63189,1979604
nl_counters_simple/fn-counters-simp__instance_5_35.smt2,timeout,63026,25748,timeout,63016,25724,,,timeout,63014,25752,,,timeout,63025,127280,timeout,63083,1951432
nl_counters_simple/fn-counters-simp__instance_8_20.smt2,timeout,63018,27500,timeout,63050,27472,,,timeout,63016,27504,,,timeout,63027,136272,timeout,63104,2201124
nl_counters_simple/fn-counters-simp__instance_15_100.smt2,timeout,63057,1193500,timeout,63058,1222780,,,timeout,63056,1213736,,,timeout,63031,402792,timeout,63136,2456524
nl_counters_simple/fn-counters-simp__instance_21_50.smt2,timeout,63055,851244,timeout,63060,863732,,,timeout,63041,879116,,,timeout,63022,392352,timeout,63120,1994160
nl_counters_simple/fn-counters-simp__instance_6_20.smt2,timeout,63120,3421612,timeout,63120,3550832,0.0,0.0,timeout,63105,2960572,0.0,0.0,timeout,63023,213012,timeout,63095,2183376
nl_counters_simple/fn-counters-simp__instance_20_50.smt2,timeout,63049,762020,timeout,63043,788912,,,timeout,63037,789348,,,timeout,63023,325336,timeout,63250,2261148
nl_counters_simple/fn-counters-simp__instance_21_25.smt2,timeout,63039,275724,timeout,63030,276000,,,timeout,63022,276964,,,timeout,63021,233188,timeout,63244,2645180
nl_counters_simple/fn-counters-simp__instance_15_15.smt2,timeout,63023,59936,timeout,63014,58948,,,timeout,63015,60464,,,timeout,63020,127292,timeout,63104,2139460
nl_counters_simple/fn-counters-simp__instance_3_10.smt2,timeout,63031,385768,timeout,63039,385328,0.0,0.0,timeout,63033,386380,0.0,0.0,timeout,63018,83380,sat,25631,665140
nl_counters_simple/fn-counters-simp__instance_9_75.smt2,timeout,63030,230540,timeout,63020,230556,,,timeout,63024,230400,,,timeout,63022,231392,timeout,63105,1821520
nl_counters_simple/fn-counters-simp__instance_3_25.smt2,timeout,63101,2845556,timeout,63120,3082120,,,timeout,63259,3088840,0.0,0.0,timeout,63030,279496,timeout,63119,1541548
nl_counters_simple/fn-counters-simp__instance_5_100.smt2,timeout,63024,104380,timeout,63015,104032,,,timeout,63021,105300,,,timeout,63019,195568,timeout,63085,2075220
nl_counters_simple/fn-counters-simp__instance_8_100.smt2,timeout,63033,285568,timeout,63027,284724,,,timeout,63026,285884,,,timeout,63023,307376,timeout,63144,2653908
nl_counters_simple/fn-counters-simp__instance_12_75.smt2,timeout,63028,453356,timeout,63032,453432,,,timeout,63035,454048,,,timeout,63026,334288,timeout,63075,1576384
nl_counters_simple/fn-counters-simp__instance_5_50.smt2,timeout,63018,39552,timeout,63016,40744,,,timeout,63018,39556,,,timeout,63019,176920,timeout,63127,2128804
nl_counters_simple/fn-counters-simp__instance_14_35.smt2,timeout,63027,181396,timeout,63027,180944,,,timeout,63026,182772,,,timeout,63029,194776,timeout,63100,2180452
nl_counters_simple/fn-counters-simp__instance_17_100.smt2,timeout,63056,1634152,timeout,63066,1659448,,,timeout,63066,1659032,,,timeout,63031,524452,timeout,63151,2388244
nl_counters_simple/fn-counters-simp__instance_8_15.smt2,timeout,63064,786308,timeout,63017,20260,,,timeout,63015,20292,,,timeout,63021,106928,timeout,63327,2176040
nl_counters_simple/fn-counters-simp__instance_17_10.smt2,timeout,63018,44452,timeout,63015,44424,,,timeout,63020,44452,,,timeout,63023,102212,timeout,63120,1817528
nl_counters_simple/fn-counters-simp__instance_11_50.smt2,timeout,63066,184144,timeout,63023,184120,,,timeout,63018,184152,,,timeout,63032,224756,timeout,63086,2072460
nl_counters_simple/fn-counters-simp__instance_6_50.smt2,timeout,63024,54348,timeout,63017,54520,,,timeout,63029,53920,,,timeout,63023,165876,timeout,63221,2324260
nl_counters_simple/fn-counters-simp__instance_19_35.smt2,timeout,63035,375696,timeout,63020,375668,,,timeout,63025,375700,,,timeout,63019,226996,timeout,63119,2215404
nl_counters_simple/fn-counters-simp__instance_3_100.smt2,timeout,63019,42948,timeout,63017,42920,,,timeout,63017,42952,,,timeout,63025,161816,timeout,63137,2218508
nl_counters_simple/fn-counters-simp__instance_7_50.smt2,timeout,63022,71472,timeout,63014,71444,,,timeout,63016,71472,,,timeout,63019,176028,timeout,63105,1556488
nl_counters_simple/fn-counters-simp__instance_7_75.smt2,timeout,63027,133704,timeout,63019,132344,,,timeout,63021,132316,,,timeout,63021,223344,timeout,63068,1306480
nl_counters_simple/fn-counters-simp__instance_21_75.smt2,timeout,63064,1703852,timeout,63063,1723268,,,timeout,63099,1712892,,,timeout,63031,445152,timeout,63128,2107780
nl_counters_simple/fn-counters-simp__instance_19_15.smt2,timeout,63029,98156,timeout,63020,98584,,,timeout,63013,98160,,,timeout,63029,120596,timeout,63191,2104556
nl_counters_simple/fn-counters-simp__instance_11_10.smt2,timeout,63017,21464,timeout,63013,21432,,,timeout,63014,21468,,,timeout,63018,79820,timeout,63151,2102508
nl_counters_simple/fn-counters-simp__instance_18_15.smt2,timeout,63021,86228,timeout,63014,85980,,,timeout,63017,87128,,,timeout,63020,128868,timeout,63200,1767700
nl_counters_simple/fn-counters-simp__instance_8_35.smt2,timeout,63029,55884,timeout,63017,55856,,,timeout,63022,56040,,,timeout,63021,150644,timeout,63113,2056256
nl_counters_simple/fn-counters-simp__instance_7_35.smt2,timeout,63022,43920,timeout,63021,43888,,,timeout,63021,44476,,,timeout,63027,123672,timeout,63145,2397700
nl_counters_simple/fn-counters-simp__instance_11_75.smt2,timeout,63056,369156,timeout,63030,366824,,,timeout,63031,369092,,,timeout,63023,265656,timeout,63111,2457408
nl_counters_simple/fn-counters-simp__instance_13_100.smt2,timeout,63045,839808,timeout,63049,869144,,,timeout,63054,863676,,,timeout,63035,547788,timeout,63097,1874408
nl_counters_simple/fn-counters-simp__instance_2_15.smt2,timeout,63033,292292,timeout,63026,286536,0.0,0.0,timeout,63023,301012,0.0,0.0,timeout,63021,101200,sat,1554,80596
nl_counters_simple/fn-counters-simp__instance_2_100.smt2,timeout,63025,24452,timeout,63016,24420,,,timeout,63018,24456,,,timeout,63020,157080,timeout,63062,620408
nl_counters_simple/fn-counters-simp__instance_15_50.smt2,timeout,63030,386372,timeout,63027,386052,,,timeout,63023,385564,,,timeout,63021,262056,timeout,63101,2063312
nl_counters_simple/fn-counters-simp__instance_16_50.smt2,timeout,63040,452504,timeout,63035,452476,,,timeout,63035,452508,,,timeout,63028,263220,timeout,63087,1888592
nl_counters_simple/fn-counters-simp__instance_19_50.smt2,timeout,63046,665620,timeout,63049,690472,,,timeout,63049,697392,,,timeout,63021,300776,timeout,63133,2198152
nl_counters_simple/fn-counters-simp__instance_3_50.smt2,timeout,63093,3371696,timeout,63076,1173020,0.0,0.0,timeout,63016,19500,,,timeout,63025,186684,timeout,63119,2000572
nl_counters_simple/fn-counters-simp__instance_7_15.smt2,timeout,63080,2446424,timeout,63122,2808856,0.0,0.0,timeout,63104,2812972,0.0,0.0,timeout,63021,100624,timeout,63097,1956092
nl_counters_simple/fn-counters-simp__instance_8_10.smt2,timeout,63139,1810340,timeout,63061,1804528,0.0,0.0,timeout,63071,1928492,0.0,0.0,timeout,63025,76760,timeout,63145,2175044
nl_counters_simple/fn-counters-simp__instance_11_25.smt2,timeout,63028,64560,timeout,63021,64528,,,timeout,63025,64564,,,timeout,63020,167840,timeout,63146,2251032
nl_counters_simple/fn-counters-simp__instance_2_10.smt2,timeout,63035,297952,sat,57576,290924,0.0,0.0,sat,51218,238772,0.0,0.0,timeout,63019,61176,sat,836,54648
nl_counters_simple/fn-counters-simp__instance_20_10.smt2,timeout,63022,63108,timeout,63031,61724,,,timeout,63020,61752,,,timeout,63021,99428,timeout,63099,2210336
nl_counters_simple/fn-counters-simp__instance_3_20.smt2,timeout,63096,1676408,timeout,63052,1876852,0.0,0.0,timeout,63084,1838300,0.0,0.0,timeout,63026,301800,timeout,63123,1609864
nl_counters_simple/fn-counters-simp__instance_16_20.smt2,timeout,63028,101852,timeout,63020,102396,,,timeout,63018,102776,,,timeout,63024,143212,timeout,63115,2116804
nl_counters_simple/fn-counters-simp__instance_21_15.smt2,timeout,63025,121216,timeout,63018,121192,,,timeout,63019,121220,,,timeout,63027,130852,timeout,63110,2347500
nl_counters_simple/fn-counters-simp__instance_6_10.smt2,timeout,63074,1341976,timeout,63064,1544252,0.0,0.0,timeout,63060,1548452,0.0,0.0,timeout,63019,73544,timeout,63141,2400532
nl_counters_simple/fn-counters-simp__instance_6_75.smt2,timeout,63021,98448,timeout,63018,96856,,,timeout,63020,98064,,,timeout,63027,200832,timeout,63083,2369216
nl_counters_simple/fn-counters-simp__instance_10_35.smt2,timeout,63021,86360,timeout,63017,85512,,,timeout,63021,87260,,,timeout,63023,158296,timeout,63152,2172844
nl_counters_simple/fn-counters-simp__instance_7_10.smt2,timeout,63072,1951376,timeout,63089,1945552,0.0,0.0,timeout,63079,1950272,0.0,0.0,timeout,63022,66300,timeout,63089,2861340
nl_counters_simple/fn-counters-simp__instance_4_15.smt2,timeout,63084,1442316,timeout,63082,1684004,0.0,0.0,timeout,63062,1678192,0.0,0.0,timeout,63030,354364,timeout,63178,2006924
nl_counters_simple/fn-counters-simp__instance_4_75.smt2,timeout,63023,46944,timeout,63016,47596,,,timeout,63016,46948,,,timeout,63019,147200,timeout,63194,2307672
nl_counters_simple/fn-counters-simp__instance_20_15.smt2,timeout,63032,109080,timeout,63018,109048,,,timeout,63015,109080,,,timeout,63022,129164,timeout,63148,2302116
nl_counters_simple/fn-counters-simp__instance_4_25.smt2,memout,51081,3994604,memout,35474,3994540,,,memout,38324,3994696,,,timeout,63027,336132,timeout,63111,2459440
nl_counters_simple/fn-counters-simp__instance_17_20.smt2,timeout,63029,117692,timeout,63022,117752,,,timeout,63018,117216,,,timeout,63025,151812,timeout,63129,2230720
nl_counters_simple/fn-counters-simp__instance_6_25.smt2,timeout,63027,23092,timeout,63048,23064,,,timeout,63016,23096,,,timeout,63025,108624,timeout,63099,2297848
nl_counters_simple/fn-counters-simp__instance_15_35.smt2,timeout,63039,213264,timeout,63021,213012,,,timeout,63019,212744,,,timeout,63040,222732,timeout,63190,2235368
nl_counters_simple/fn-counters-simp__instance_11_20.smt2,timeout,63019,47288,timeout,63018,47152,,,timeout,63013,47184,,,timeout,63030,126284,timeout,63218,2226192
nl_counters_simple/fn-counters-simp__instance_11_100.smt2,timeout,63030,586552,timeout,63026,605488,,,timeout,63040,600116,,,timeout,63038,377396,timeout,63129,2347728
nl_counters_simple/fn-counters-simp__instance_13_20.smt2,timeout,63026,67524,timeout,63022,67696,,,timeout,63025,65996,,,timeout,63024,134188,timeout,63155,2065176
nl_counters_simple/fn-counters-simp__instance_19_25.smt2,timeout,63029,214192,timeout,63022,214468,,,timeout,63021,213156,,,timeout,63023,164848,timeout,63088,2116644
nl_counters_simple/fn-counters-simp__instance_13_10.smt2,timeout,63021,28016,timeout,63015,27988,,,timeout,63014,28020,,,timeout,63014,89156,timeout,63104,2296776
nl_counters_simple/fn-counters-simp__instance_15_10.smt2,timeout,63035,35320,timeout,63016,35284,,,timeout,63017,35756,,,timeout,63025,102940,timeout,63097,2251460
nl_counters_simple/fn-counters-simp__instance_14_75.smt2,timeout,63043,635764,timeout,63040,657392,,,timeout,63046,652072,,,timeout,63029,374056,timeout,63155,1569688
nl_counters_simple/fn-counters-simp__instance_9_20.smt2,timeout,63018,34192,timeout,63021,33204,,,timeout,63015,33232,,,timeout,63019,143120,timeout,63084,2237288
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_20.smt2,timeout,63062,822488,timeout,63050,941804,0.0,0.0,timeout,63048,913616,0.0,0.0,timeout,63020,30812,timeout,63051,844704
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_10.smt2,timeout,63023,173436,timeout,63023,173252,0.0,0.0,timeout,63023,190180,0.0,0.0,timeout,63018,25488,timeout,63032,579976
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_100.smt2,timeout,63017,28180,timeout,63014,28156,,,timeout,63015,28184,,,timeout,63024,133408,timeout,63116,1998928
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_25.smt2,timeout,63091,1495756,timeout,63080,1499508,0.0,0.0,timeout,63080,1503636,0.0,0.0,timeout,63018,32816,timeout,63076,929700
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_75.smt2,timeout,63130,2786096,memout,59327,3994072,,,timeout,63014,20920,,,timeout,63022,83384,timeout,63186,2265104
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_25.smt2,timeout,63087,1501304,timeout,63073,1501016,0.0,0.0,timeout,63075,1503640,0.0,0.0,timeout,63017,34984,timeout,63068,891364
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_35.smt2,timeout,63108,3356708,timeout,63112,3507364,0.0,0.0,timeout,63209,3359080,0.0,0.0,timeout,63032,43008,timeout,63064,932192
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_25.smt2,timeout,63094,1438636,timeout,63061,1500956,0.0,0.0,timeout,63053,1505048,0.0,0.0,timeout,63096,33108,timeout,63086,693092
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_75.smt2,timeout,63054,20912,timeout,63016,20892,,,timeout,63016,20920,,,timeout,63017,85464,timeout,63100,2064900
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_20.smt2,timeout,63058,913456,timeout,63054,908936,0.0,0.0,timeout,63041,971156,0.0,0.0,timeout,63017,32076,timeout,63052,856576
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_35.smt2,timeout,63124,3509988,timeout,63132,3511068,0.0,0.0,timeout,63113,3515880,0.0,0.0,timeout,63019,41232,timeout,63114,1327720
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_25.smt2,timeout,63068,1498240,timeout,63059,1503436,0.0,0.0,timeout,63085,1504700,0.0,0.0,timeout,63018,37080,timeout,63056,643632
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_50.smt2,memout,22764,3994840,memout,19942,3994756,,,memout,21810,3994776,,,timeout,63019,52508,timeout,63238,1261060
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_50.smt2,memout,22132,3994632,memout,18956,3994604,,,memout,22010,3994576,,,timeout,63020,53472,timeout,63067,1382852
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_100.smt2,timeout,63022,28184,timeout,63017,28160,,,timeout,63013,28184,,,timeout,63024,126520,timeout,63074,2059072
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_35.smt2,timeout,63137,3356708,timeout,63127,3507404,0.0,0.0,timeout,63117,3512328,0.0,0.0,timeout,63021,40936,timeout,63135,1777576
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_100.smt2,timeout,63037,28180,timeout,63014,28156,,,timeout,63016,28184,,,timeout,63024,131228,timeout,63079,1322120
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_35.smt2,timeout,63106,3360164,timeout,63104,3513568,0.0,0.0,timeout,63091,3518536,0.0,0.0,timeout,63023,41632,timeout,63066,1302352
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_75.smt2,timeout,63018,20916,timeout,63015,20808,,,timeout,63014,20920,,,timeout,63026,86852,timeout,63119,1789592
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_25.smt2,timeout,63096,1504400,timeout,63136,1564784,0.0,0.0,timeout,63082,1567424,0.0,0.0,timeout,63014,33308,timeout,63069,493340
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_25.smt2,timeout,63098,1505240,timeout,63060,1503448,0.0,0.0,timeout,63064,1507536,0.0,0.0,timeout,63022,33420,timeout,63118,1338276
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_15.smt2,timeout,63027,454872,timeout,63038,453152,0.0,0.0,timeout,63048,453696,0.0,0.0,timeout,63022,28480,timeout,63056,600192
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_100.smt2,timeout,63019,28160,timeout,63016,28132,,,timeout,63022,28164,,,timeout,63022,128128,timeout,63224,1674664
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_100.smt2,timeout,63024,28184,timeout,63015,28160,,,timeout,63016,28188,,,timeout,63020,129496,timeout,63068,1250892
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_15.smt2,timeout,63048,453868,timeout,63034,453184,0.0,0.0,timeout,63037,454280,0.0,0.0,timeout,63018,30884,timeout,63053,469644
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_15.smt2,timeout,63052,455460,timeout,63035,454228,0.0,0.0,timeout,63037,455272,0.0,0.0,timeout,63014,30100,timeout,63029,558604
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_10.smt2,timeout,63028,182380,timeout,63023,176756,0.0,0.0,timeout,63020,193332,0.0,0.0,timeout,63017,24828,timeout,63041,489148
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_100.smt2,timeout,63022,28180,timeout,63015,28156,,,timeout,63013,28184,,,timeout,63019,124392,timeout,63079,1381600
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_15.smt2,timeout,63086,453884,timeout,63043,453184,0.0,0.0,timeout,63040,454260,0.0,0.0,timeout,63017,28268,timeout,63117,334956
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_35.smt2,timeout,63142,3516944,timeout,63123,3504084,0.0,0.0,timeout,63183,3515808,,,timeout,63015,40452,timeout,63073,1293548
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_20.smt2,timeout,63061,969060,timeout,63051,910064,0.0,0.0,timeout,63047,914060,0.0,0.0,timeout,63022,31140,timeout,63142,1120892
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_50.smt2,memout,24385,3994752,memout,22219,3994704,,,memout,18694,3994844,,,timeout,63017,57864,timeout,63101,1668236
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_50.smt2,memout,24890,3994828,memout,19715,3994676,,,memout,18330,3994764,,,timeout,63024,53064,timeout,63163,1630176
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_20.smt2,timeout,63064,913124,timeout,63042,972268,0.0,0.0,timeout,63057,942936,0.0,0.0,timeout,63015,33648,timeout,63035,438536
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_50.smt2,memout,23440,3994840,memout,21221,3994760,,,memout,22447,3994780,,,timeout,63019,52368,timeout,63086,1575264
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_50.smt2,memout,18499,3994852,memout,17029,3994776,,,memout,22358,3994884,,,timeout,63017,54272,timeout,63085,1582496
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_15.smt2,timeout,63029,455456,timeout,63026,480868,0.0,0.0,timeout,63041,455860,0.0,0.0,timeout,63020,33460,timeout,63056,404560
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_10.smt2,timeout,63026,177384,timeout,63019,204532,0.0,0.0,timeout,63026,173512,0.0,0.0,timeout,63021,23492,timeout,63045,429012
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_15.smt2,timeout,63039,453892,timeout,63037,453180,0.0,0.0,timeout,63028,454844,0.0,0.0,timeout,63022,26816,timeout,63084,525156
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_20.smt2,timeout,63065,822524,timeout,63046,974068,0.0,0.0,timeout,63053,970336,0.0,0.0,timeout,63018,31324,timeout,63066,487040
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_20.smt2,timeout,63052,909808,timeout,63048,972332,0.0,0.0,timeout,63043,912796,0.0,0.0,timeout,63016,32112,timeout,63038,566872
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_100.smt2,timeout,63017,28180,timeout,63023,28156,,,timeout,63020,28184,,,timeout,63022,131092,timeout,63152,1710364
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_15.smt2,timeout,63048,453904,timeout,63039,453680,0.0,0.0,timeout,63036,454784,0.0,0.0,timeout,63025,28904,timeout,63044,385364
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_10.smt2,timeout,63032,174176,timeout,63028,173412,0.0,0.0,timeout,63021,198640,0.0,0.0,timeout,63020,24300,timeout,63043,517900
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_100.smt2,timeout,63015,28180,timeout,63026,28156,,,timeout,63017,28184,,,timeout,63022,124692,timeout,63115,1611952
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_35.smt2,timeout,63146,3518164,timeout,63141,3515472,0.0,0.0,timeout,63219,3520548,0.0,0.0,timeout,63015,44484,timeout,63068,1321236
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_10.smt2,timeout,63026,173632,timeout,63024,189144,0.0,0.0,timeout,63025,198328,0.0,0.0,timeout,63013,23576,timeout,63110,513392
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_35.smt2,timeout,63146,3672876,timeout,63088,3676376,0.0,0.0,timeout,63110,3681316,0.0,0.0,timeout,63020,39896,timeout,63089,1068288
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_10.smt2,timeout,63024,179160,timeout,63022,203492,0.0,0.0,timeout,63023,195752,,,timeout,63027,23740,timeout,63049,468508
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_10.smt2,timeout,63026,174184,timeout,63026,173628,0.0,0.0,timeout,63022,198504,0.0,0.0,timeout,63018,23776,timeout,63057,430028
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_20.smt2,timeout,63064,855456,timeout,63049,946696,0.0,0.0,timeout,63062,947636,0.0,0.0,timeout,63022,32000,timeout,63092,549964
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_75.smt2,timeout,63037,20920,timeout,63021,354708,0.0,0.0,timeout,63016,20920,,,timeout,63020,84844,timeout,63165,1807160
car_nl/car_nonlinear_mt_sc__instance_6_300_01_100_75.smt2,timeout,63018,20916,timeout,63015,20892,,,timeout,63016,20920,,,timeout,63021,85216,timeout,63089,2084960
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_75.smt2,timeout,63021,20908,timeout,63014,20884,,,timeout,63016,20912,,,timeout,63022,84772,timeout,63096,1846956
car_nl/car_nonlinear_mt_sc__instance_1_300_01_100_15.smt2,timeout,63047,469836,timeout,63032,469348,0.0,0.0,timeout,63028,470972,0.0,0.0,timeout,63021,28624,timeout,63042,492540
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_75.smt2,timeout,63023,20912,timeout,63015,20888,,,timeout,63014,20920,,,timeout,63017,84004,timeout,63109,2005476
car_nl/car_nonlinear_mt_sc__instance_8_300_01_100_25.smt2,timeout,63074,1438772,timeout,63053,1502392,0.0,0.0,timeout,63069,1503640,0.0,0.0,timeout,63026,34788,timeout,63124,1751476
car_nl/car_nonlinear_mt_sc__instance_5_300_01_100_20.smt2,timeout,63040,913136,timeout,63043,969176,0.0,0.0,timeout,63054,938976,0.0,0.0,timeout,63040,31596,timeout,63039,659256
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_25.smt2,timeout,63099,1434996,timeout,63064,1500940,0.0,0.0,timeout,63069,1505068,,,timeout,63016,32740,timeout,63064,645696
car_nl/car_nonlinear_mt_sc__instance_3_300_01_100_50.smt2,memout,21372,3994756,memout,23618,3994728,,,memout,18315,3994732,,,timeout,63027,52628,timeout,63121,1507492
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_35.smt2,timeout,63121,3511276,timeout,63177,3512088,0.0,0.0,timeout,63121,3517132,0.0,0.0,timeout,63018,39588,timeout,63149,1229792
car_nl/car_nonlinear_mt_sc__instance_4_300_01_100_10.smt2,timeout,63025,173368,timeout,63025,173004,0.0,0.0,timeout,63024,178144,0.0,0.0,timeout,63017,24484,timeout,63036,582692
car_nl/car_nonlinear_mt_sc__instance_7_300_01_100_75.smt2,timeout,63098,2663656,timeout,63016,20892,,,memout,59736,3994644,,,timeout,63021,82528,timeout,63082,1575788
car_nl/car_nonlinear_mt_sc__instance_2_300_01_100_50.smt2,memout,23297,3994836,memout,21657,3994812,,,memout,23585,3994820,,,timeout,63021,52532,timeout,63082,1594316
